pl_name,hostname,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,gaia_dr3_id
Kepler-260 b,Kepler-260,0.077,,,Gaia DR3 2051907813786770688
Kepler-260 b,Kepler-260,0.0776,,,Gaia DR3 2051907813786770688
Kepler-260 b,Kepler-260,0.0776,,,Gaia DR3 2051907813786770688
Kepler-260 b,Kepler-260,0.07988,0.00053,-0.00053,Gaia DR3 2051907813786770688
Kepler-260 b,Kepler-260,0.075,,,Gaia DR3 2051907813786770688
Kepler-260 b,Kepler-260,0.0776,,,Gaia DR3 2051907813786770688
Kepler-260 b,Kepler-260,0.0745,,,Gaia DR3 2051907813786770688
Kepler-268 b,Kepler-268,0.18,,,Gaia DR3 2051908157384215296
Kepler-268 b,Kepler-268,0.176,,,Gaia DR3 2051908157384215296
Kepler-268 b,Kepler-268,0.179,,,Gaia DR3 2051908157384215296
Kepler-268 b,Kepler-268,0.1776,0.00156,-0.00156,Gaia DR3 2051908157384215296
Kepler-268 b,Kepler-268,0.176,,,Gaia DR3 2051908157384215296
Kepler-268 b,Kepler-268,0.176,,,Gaia DR3 2051908157384215296
Kepler-268 b,Kepler-268,0.1749,,,Gaia DR3 2051908157384215296
Kepler-1736 b,Kepler-1736,0.2188,,,Gaia DR3 2051368056655683328
Kepler-1736 b,Kepler-1736,0.2188,,,Gaia DR3 2051368056655683328
Kepler-1736 b,Kepler-1736,0.225,,,Gaia DR3 2051368056655683328
Kepler-1736 b,Kepler-1736,0.2188,,,Gaia DR3 2051368056655683328
Kepler-1736 b,Kepler-1736,0.2188,,,Gaia DR3 2051368056655683328
Kepler-774 b,Kepler-774,0.107,,,Gaia DR3 2052629162133190784
Kepler-774 b,Kepler-774,0.1068,,,Gaia DR3 2052629162133190784
Kepler-774 b,Kepler-774,0.1068,,,Gaia DR3 2052629162133190784
Kepler-774 b,Kepler-774,0.1082,0.00063,-0.00063,Gaia DR3 2052629162133190784
Kepler-774 b,Kepler-774,0.1114,,,Gaia DR3 2052629162133190784
Kepler-774 b,Kepler-774,0.1068,,,Gaia DR3 2052629162133190784
Kepler-772 b,Kepler-772,0.1056,,,Gaia DR3 2052585044228107008
Kepler-772 b,Kepler-772,0.1056,,,Gaia DR3 2052585044228107008
Kepler-772 b,Kepler-772,0.11153,0.00077,-0.00077,Gaia DR3 2052585044228107008
Kepler-772 b,Kepler-772,0.105,,,Gaia DR3 2052585044228107008
Kepler-772 b,Kepler-772,0.1071,,,Gaia DR3 2052585044228107008
Kepler-772 b,Kepler-772,0.1056,,,Gaia DR3 2052585044228107008
Kepler-119 b,Kepler-119,0.035,,,Gaia DR3 2077236713401973888
Kepler-119 b,Kepler-119,0.0343,,,Gaia DR3 2077236713401973888
Kepler-119 b,Kepler-119,0.034,,,Gaia DR3 2077236713401973888
Kepler-119 b,Kepler-119,0.0344,,,Gaia DR3 2077236713401973888
Kepler-119 b,Kepler-119,0.0343,,,Gaia DR3 2077236713401973888
Kepler-119 b,Kepler-119,0.0343,,,Gaia DR3 2077236713401973888
11 UMi b,11 UMi,1.54,0.07,-0.07,Gaia DR3 1696798367260229376
11 UMi b,11 UMi,1.51,0.06,-0.05,Gaia DR3 1696798367260229376
11 UMi b,11 UMi,1.53,0.07,-0.07,Gaia DR3 1696798367260229376
14 And b,14 And,0.68,0.03,-0.06,Gaia DR3 1920113512486282240
14 And b,14 And,0.775,0.0,0.0,Gaia DR3 1920113512486282240
14 And b,14 And,0.83,,,Gaia DR3 1920113512486282240
14 Her b,14 Her,2.774,0.109,-0.12,Gaia DR3 1385293808145621504
14 Her b,14 Her,2.82,,,Gaia DR3 1385293808145621504
14 Her b,14 Her,2.73,,,Gaia DR3 1385293808145621504
14 Her b,14 Her,2.93,0.08,-0.08,Gaia DR3 1385293808145621504
14 Her b,14 Her,2.83,0.041,-0.041,Gaia DR3 1385293808145621504
14 Her b,14 Her,2.77,0.05,-0.05,Gaia DR3 1385293808145621504
14 Her b,14 Her,2.864,,,Gaia DR3 1385293808145621504
14 Her b,14 Her,2.8,,,Gaia DR3 1385293808145621504
16 Cyg B b,16 Cyg B,1.68,0.03,-0.03,Gaia DR3 2135550755683407232
16 Cyg B b,16 Cyg B,1.676,0.025,-0.025,Gaia DR3 2135550755683407232
16 Cyg B b,16 Cyg B,1.68,0.03,-0.03,Gaia DR3 2135550755683407232
16 Cyg B b,16 Cyg B,1.6,,,Gaia DR3 2135550755683407232
16 Cyg B b,16 Cyg B,1.681,0.097,-0.097,Gaia DR3 2135550755683407232
16 Cyg B b,16 Cyg B,1.66,0.03,-0.03,Gaia DR3 2135550755683407232
18 Del b,18 Del,2.476,0.002,-0.002,Gaia DR3 1756741374681702784
18 Del b,18 Del,2.54,0.04,-0.04,Gaia DR3 1756741374681702784
18 Del b,18 Del,2.6,,,Gaia DR3 1756741374681702784
1RXS J160929.1-210524 b,1RXS J160929.1-210524,330.0,,,Gaia DR3 6243841249531772800
1RXS J160929.1-210524 b,1RXS J160929.1-210524,330.0,,,Gaia DR3 6243841249531772800
1RXS J160929.1-210524 b,1RXS J160929.1-210524,330.0,,,Gaia DR3 6243841249531772800
1RXS J160929.1-210524 b,1RXS J160929.1-210524,330.0,,,Gaia DR3 6243841249531772800
24 Sex b,24 Sex,1.333,0.004,-0.009,Gaia DR3 3830897080395058048
24 Sex c,24 Sex,2.08,0.05,-0.02,Gaia DR3 3830897080395058048
2MASS J12073346-3932539 b,2MASS J12073346-3932539,46.0,5.0,-5.0,Gaia DR3 3459372646830687104
2MASS J12073346-3932539 b,2MASS J12073346-3932539,55.0,,,Gaia DR3 3459372646830687104
2MASS J04414489+2301513 b,2MASS J04414489+2301513,15.0,,,Gaia DR3 146487556211644544
47 UMa b,47 UMa,2.1,0.02,-0.02,Gaia DR3 777254360337133312
47 UMa b,47 UMa,2.11,,,Gaia DR3 777254360337133312
47 UMa b,47 UMa,2.1,0.022,-0.022,Gaia DR3 777254360337133312
47 UMa b,47 UMa,2.104,0.039,-0.04,Gaia DR3 777254360337133312
47 UMa b,47 UMa,2.059,0.031,-0.032,Gaia DR3 777254360337133312
47 UMa b,47 UMa,2.11,0.04,-0.04,Gaia DR3 777254360337133312
47 UMa c,47 UMa,3.6,0.1,-0.1,Gaia DR3 777254360337133312
47 UMa c,47 UMa,7.73,0.58,-0.58,Gaia DR3 777254360337133312
47 UMa c,47 UMa,3.453,0.065,-0.067,Gaia DR3 777254360337133312
47 UMa c,47 UMa,3.404,0.054,-0.056,Gaia DR3 777254360337133312
47 UMa d,47 UMa,11.6,2.1,-2.9,Gaia DR3 777254360337133312
47 UMa d,47 UMa,13.8,4.8,-2.1,Gaia DR3 777254360337133312
4 UMa b,4 UMa,0.87,0.04,-0.04,Gaia DR3 1092230803512999424
4 UMa b,4 UMa,0.877,0.001,0.0,Gaia DR3 1092230803512999424
Kepler-770 b,Kepler-770,0.1302,,,Gaia DR3 2099980386293545216
Kepler-770 b,Kepler-770,0.1302,,,Gaia DR3 2099980386293545216
Kepler-770 b,Kepler-770,0.1302,,,Gaia DR3 2099980386293545216
Kepler-770 b,Kepler-770,0.1694,,,Gaia DR3 2099980386293545216
Kepler-770 b,Kepler-770,0.135,,,Gaia DR3 2099980386293545216
51 Peg b,51 Peg,0.05235,0.00076,-0.00079,Gaia DR3 2835207319109249920
51 Peg b,51 Peg,0.0527,0.003,-0.003,Gaia DR3 2835207319109249920
51 Peg b,51 Peg,0.052,,,Gaia DR3 2835207319109249920
51 Peg b,51 Peg,0.052,,,Gaia DR3 2835207319109249920
55 Cnc b,55 Cnc,0.115,0.003,-0.003,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.115,,,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.115,0.003,-0.003,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.11522725,7.9e-07,-7.9e-07,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.1134,0.0006,-0.0006,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.115,1.1e-06,-1.1e-06,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.1102,0.0022,-0.0023,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.1162,0.0018,-0.0018,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.1138,0.0066,-0.0066,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.1134,0.0006,-0.0006,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.11339,0.00011,-0.00011,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.113,,,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.11,,,Gaia DR3 704967037090946688
55 Cnc b,55 Cnc,0.118,0.002,-0.002,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.2432,0.0037,-0.0038,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.238,0.014,-0.014,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.241376,2.6e-05,-2.6e-05,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.2373,0.0013,-0.0013,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.247,0.004,-0.004,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.24,4.5e-05,-4.5e-05,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.24,0.008,-0.008,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.237,0.0013,-0.0013,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.23735,0.00024,-0.00024,Gaia DR3 704967037090946688
55 Cnc c,55 Cnc,0.2306,0.0045,-0.0047,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.957,0.074,-0.071,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.47,0.06,-0.06,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.84,0.39,-0.39,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.446,0.02,-0.02,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.77,0.11,-0.11,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.6,0.1,-0.1,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.34,0.13,-0.15,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.503,0.03,-0.03,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.54,0.1,-0.1,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.28,,,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.9,0.9,-0.9,Gaia DR3 704967037090946688
55 Cnc d,55 Cnc,5.257,0.208,-0.208,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.015,0.0003,-0.00031,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.01583,0.0002,-0.0002,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.01583,0.0002,-0.0002,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.0377,0.0022,-0.0022,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.038,0.001,-0.001,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.01544,9e-05,-9e-05,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.015439,1.5e-05,-1.5e-05,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.01544,9e-05,-9e-05,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.015690907,2.1e-08,-2.1e-08,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.01544,5e-05,-5e-05,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.01583,0.00024,-0.00024,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.01544,9e-05,-9e-05,Gaia DR3 704967037090946688
55 Cnc e,55 Cnc,0.016,0.0003,-0.0003,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.802,0.014,-0.014,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.75,0.015,-0.015,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.7733,0.001,-0.001,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.775,0.045,-0.045,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.77,0.005,-0.005,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.781,0.007,-0.007,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.788,0.001,-0.001,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.7708,0.0043,-0.0044,Gaia DR3 704967037090946688
55 Cnc f,55 Cnc,0.792,0.012,-0.012,Gaia DR3 704967037090946688
61 Vir b,61 Vir,0.04956,0.00065,-0.00067,Gaia DR3 3507879565090229888
61 Vir b,61 Vir,0.04931,0.00072,-0.00074,Gaia DR3 3507879565090229888
61 Vir b,61 Vir,0.050201,5e-06,-5e-06,Gaia DR3 3507879565090229888
61 Vir c,61 Vir,0.2151,0.0028,-0.0029,Gaia DR3 3507879565090229888
61 Vir c,61 Vir,0.2175,0.0001,-0.0001,Gaia DR3 3507879565090229888
61 Vir c,61 Vir,0.2139,0.0031,-0.0032,Gaia DR3 3507879565090229888
61 Vir d,61 Vir,0.476,0.001,-0.001,Gaia DR3 3507879565090229888
61 Vir d,61 Vir,0.4677,0.0068,-0.0071,Gaia DR3 3507879565090229888
6 Lyn b,6 Lyn,2.11,0.11,-0.11,Gaia DR3 1004358968092652544
6 Lyn b,6 Lyn,2.2,,,Gaia DR3 1004358968092652544
6 Lyn b,6 Lyn,2.028,0.003,-0.005,Gaia DR3 1004358968092652544
6 Lyn b,6 Lyn,2.18,0.05,-0.06,Gaia DR3 1004358968092652544
70 Vir b,70 Vir,0.4765,0.0043,-0.0044,Gaia DR3 3740176925743994752
70 Vir b,70 Vir,0.48,0.01,-0.01,Gaia DR3 3740176925743994752
70 Vir b,70 Vir,0.481,0.003,-0.003,Gaia DR3 3740176925743994752
70 Vir b,70 Vir,0.481,0.022,-0.022,Gaia DR3 3740176925743994752
70 Vir b,70 Vir,0.456,,,Gaia DR3 3740176925743994752
70 Vir b,70 Vir,0.484,0.028,-0.028,Gaia DR3 3740176925743994752
7 CMa b,7 CMa,1.8,0.033,-0.033,Gaia DR3 2939555954755196160
7 CMa b,7 CMa,1.9,0.1,-0.1,Gaia DR3 2939555954755196160
7 CMa b,7 CMa,1.93,0.01,-0.01,Gaia DR3 2939555954755196160
7 CMa b,7 CMa,1.758,0.024,-0.001,Gaia DR3 2939555954755196160
81 Cet b,81 Cet,2.5,,,Gaia DR3 2495420602212048640
81 Cet b,81 Cet,2.104,0.003,-0.003,Gaia DR3 2495420602212048640
81 Cet b,81 Cet,2.17,0.17,-0.09,Gaia DR3 2495420602212048640
AB Pic b,AB Pic,260.0,,,Gaia DR3 5495052596695570816
BD-08 2823 b,BD-08 2823,0.056,0.002,-0.002,Gaia DR3 3770419611540574080
BD-08 2823 b,BD-08 2823,0.06,0.0,0.0,Gaia DR3 3770419611540574080
BD-08 2823 c,BD-08 2823,0.68,0.02,-0.02,Gaia DR3 3770419611540574080
BD-10 3166 b,BD-10 3166,0.045,0.00064,-0.00067,Gaia DR3 3758629479636689536
BD-10 3166 b,BD-10 3166,0.04,0.0,0.0,Gaia DR3 3758629479636689536
BD-10 3166 b,BD-10 3166,0.0452,0.0026,-0.0026,Gaia DR3 3758629479636689536
BD-10 3166 b,BD-10 3166,0.046,,,Gaia DR3 3758629479636689536
BD+14 4559 b,BD+14 4559,0.78,0.05,-0.05,Gaia DR3 1759623813132980864
BD+14 4559 b,BD+14 4559,0.777,,,Gaia DR3 1759623813132980864
BD-17 63 b,BD-17 63,1.34,0.02,-0.02,Gaia DR3 2367734656180397952
BD-17 63 b,BD-17 63,1.34,0.02,-0.02,Gaia DR3 2367734656180397952
BD+20 2457 b,BD+20 2457,1.05,0.07,-0.07,Gaia DR3 625137162857354880
BD+20 2457 b,BD+20 2457,1.45,,,Gaia DR3 625137162857354880
BD+20 2457 c,BD+20 2457,2.01,,,Gaia DR3 625137162857354880
BD+48 738 b,BD+48 738,1.0,,,Gaia DR3 438899345022759424
bet Pic b,bet Pic,9.9,0.05,-0.05,Gaia DR3 4792774797545800832
bet Pic b,bet Pic,9.0,0.4,-0.4,Gaia DR3 4792774797545800832
bet Pic b,bet Pic,9.66,1.12,-0.64,Gaia DR3 4792774797545800832
bet Pic b,bet Pic,9.04,0.82,-0.41,Gaia DR3 4792774797545800832
bet Pic b,bet Pic,10.018,0.082,-0.076,Gaia DR3 4792774797545800832
bet Pic b,bet Pic,8.9,0.4,-0.6,Gaia DR3 4792774797545800832
bet Pic b,bet Pic,9.1,5.3,-0.5,Gaia DR3 4792774797545800832
bet Pic b,bet Pic,8.0,,,Gaia DR3 4792774797545800832
CoRoT-10 b,CoRoT-10,0.1055,0.0021,-0.0021,Gaia DR3 4263752921128319616
CoRoT-10 b,CoRoT-10,0.106,0.0014,-0.0014,Gaia DR3 4263752921128319616
CoRoT-10 b,CoRoT-10,0.1055,0.0019,-0.002,Gaia DR3 4263752921128319616
CoRoT-11 b,CoRoT-11,0.04407,0.00056,-0.00059,Gaia DR3 4285511294172309504
CoRoT-11 b,CoRoT-11,0.04351,0.00036,-0.00036,Gaia DR3 4285511294172309504
CoRoT-11 b,CoRoT-11,0.044,0.0016,-0.0016,Gaia DR3 4285511294172309504
CoRoT-11 b,CoRoT-11,0.0436,0.005,-0.005,Gaia DR3 4285511294172309504
CoRoT-12 b,CoRoT-12,0.04016,0.00093,-0.00092,Gaia DR3 3107255598526406912
CoRoT-12 b,CoRoT-12,0.0392,0.0013,-0.0013,Gaia DR3 3107255598526406912
CoRoT-12 b,CoRoT-12,0.04013,0.0009,-0.00093,Gaia DR3 3107255598526406912
CoRoT-12 b,CoRoT-12,0.0394,0.0012,-0.0012,Gaia DR3 3107255598526406912
CoRoT-13 b,CoRoT-13,0.051,0.0013,-0.0013,Gaia DR3 3101974231859723776
CoRoT-13 b,CoRoT-13,0.05107,0.0003,-0.00031,Gaia DR3 3101974231859723776
CoRoT-13 b,CoRoT-13,0.051,0.0031,-0.0031,Gaia DR3 3101974231859723776
CoRoT-14 b,CoRoT-14,0.027,0.002,-0.002,Gaia DR3 3101145195794755072
CoRoT-14 b,CoRoT-14,0.02691,0.0007,-0.00073,Gaia DR3 3101145195794755072
CoRoT-14 b,CoRoT-14,0.02687,0.00078,-0.00078,Gaia DR3 3101145195794755072
CoRoT-17 b,CoRoT-17,0.0481,0.0015,-0.0016,Gaia DR3 4255957040079935488
CoRoT-17 b,CoRoT-17,0.0461,0.0008,-0.0008,Gaia DR3 4255957040079935488
CoRoT-17 b,CoRoT-17,0.0481,0.00111,-0.00072,Gaia DR3 4255957040079935488
CoRoT-18 b,CoRoT-18,0.0286,0.00068,-0.00068,Gaia DR3 3120058170178779392
CoRoT-18 b,CoRoT-18,0.0295,0.0016,-0.0016,Gaia DR3 3120058170178779392
CoRoT-18 b,CoRoT-18,0.0288,0.0008,-0.0008,Gaia DR3 3120058170178779392
CoRoT-18 b,CoRoT-18,0.0295,0.0015,-0.0017,Gaia DR3 3120058170178779392
CoRoT-19 b,CoRoT-19,0.05166,0.00069,-0.0007,Gaia DR3 3120002649138831360
CoRoT-19 b,CoRoT-19,0.0518,0.0008,-0.0008,Gaia DR3 3120002649138831360
CoRoT-19 b,CoRoT-19,0.0512,0.0018,-0.0011,Gaia DR3 3120002649138831360
CoRoT-1 b,CoRoT-1,0.0259,0.0011,-0.002,Gaia DR3 3105507886130792448
CoRoT-1 b,CoRoT-1,0.02536,0.00099,-0.00099,Gaia DR3 3105507886130792448
CoRoT-1 b,CoRoT-1,0.02752,0.00022,-0.00023,Gaia DR3 3105507886130792448
CoRoT-1 b,CoRoT-1,0.0261,0.0005,-0.0005,Gaia DR3 3105507886130792448
CoRoT-20 b,CoRoT-20,0.09,0.002,-0.002,Gaia DR3 3120122805143587328
CoRoT-20 b,CoRoT-20,0.0892,0.0028,-0.0028,Gaia DR3 3120122805143587328
CoRoT-20 b,CoRoT-20,0.0891,0.0038,-0.0038,Gaia DR3 3120122805143587328
CoRoT-20 b,CoRoT-20,0.0901,0.0021,-0.0022,Gaia DR3 3120122805143587328
CoRoT-20 b,CoRoT-20,0.0902,0.0021,-0.0021,Gaia DR3 3120122805143587328
CoRoT-23 b,CoRoT-23,0.048,0.004,-0.004,Gaia DR3 4283597937777249408
CoRoT-23 b,CoRoT-23,0.0484,0.0011,-0.0012,Gaia DR3 4283597937777249408
CoRoT-23 b,CoRoT-23,0.04809,0.00128,-0.00104,Gaia DR3 4283597937777249408
CoRoT-2 b,CoRoT-2,0.0281,0.00057,-0.00058,Gaia DR3 4287820848378092672
CoRoT-2 b,CoRoT-2,0.0281,0.0009,-0.0009,Gaia DR3 4287820848378092672
CoRoT-2 b,CoRoT-2,0.02835,0.00047,-0.00047,Gaia DR3 4287820848378092672
CoRoT-2 b,CoRoT-2,0.02854,0.00048,-0.00048,Gaia DR3 4287820848378092672
CoRoT-2 b,CoRoT-2,0.02798,0.00076,-0.0008,Gaia DR3 4287820848378092672
CoRoT-3 b,CoRoT-3,0.05783,0.00085,-0.00085,Gaia DR3 4263427117767106816
CoRoT-3 b,CoRoT-3,0.05694,0.00096,-0.00079,Gaia DR3 4263427117767106816
CoRoT-3 b,CoRoT-3,0.0574,0.0012,-0.0013,Gaia DR3 4263427117767106816
CoRoT-4 b,CoRoT-4,0.09025,0.00068,-0.00055,Gaia DR3 3113201890547554432
CoRoT-4 b,CoRoT-4,0.09,0.001,-0.001,Gaia DR3 3113201890547554432
CoRoT-4 b,CoRoT-4,0.0912,0.00126,-0.00131,Gaia DR3 3113201890547554432
CoRoT-5 b,CoRoT-5,0.05004,0.00162,-0.00098,Gaia DR3 3125611120515388800
CoRoT-5 b,CoRoT-5,0.0495,0.0012,-0.0012,Gaia DR3 3125611120515388800
CoRoT-5 b,CoRoT-5,0.04947,0.00026,-0.00029,Gaia DR3 3125611120515388800
CoRoT-5 b,CoRoT-5,0.04963,0.00033,-0.00032,Gaia DR3 3125611120515388800
CoRoT-6 b,CoRoT-6,0.0855,0.0015,-0.0015,Gaia DR3 4285684673395749120
CoRoT-6 b,CoRoT-6,0.0855,0.0017,-0.0017,Gaia DR3 4285684673395749120
CoRoT-6 b,CoRoT-6,0.0854,0.0013,-0.0014,Gaia DR3 4285684673395749120
CoRoT-7 b,CoRoT-7,0.0172,0.00029,-0.00029,Gaia DR3 3107267177757848576
CoRoT-7 b,CoRoT-7,0.0169,0.00044,-0.00044,Gaia DR3 3107267177757848576
CoRoT-7 b,CoRoT-7,0.017,,,Gaia DR3 3107267177757848576
CoRoT-7 b,CoRoT-7,0.017,0.001,-0.001,Gaia DR3 3107267177757848576
CoRoT-7 b,CoRoT-7,0.017016,0.00017,-3.6e-05,Gaia DR3 3107267177757848576
Kepler-24 c,Kepler-24,0.1033,,,Gaia DR3 2052823535171095296
Kepler-24 c,Kepler-24,0.1003,,,Gaia DR3 2052823535171095296
Kepler-24 c,Kepler-24,0.1033,,,Gaia DR3 2052823535171095296
Kepler-24 c,Kepler-24,0.1033,,,Gaia DR3 2052823535171095296
Kepler-24 c,Kepler-24,0.105,,,Gaia DR3 2052823535171095296
Kepler-24 c,Kepler-24,0.10612,0.00115,-0.00115,Gaia DR3 2052823535171095296
Kepler-24 c,Kepler-24,0.106,,,Gaia DR3 2052823535171095296
CoRoT-7 c,CoRoT-7,0.046,,,Gaia DR3 3107267177757848576
CoRoT-7 c,CoRoT-7,0.045,0.001,-0.001,Gaia DR3 3107267177757848576
CoRoT-8 b,CoRoT-8,0.0636,0.0014,-0.0014,Gaia DR3 4287832775526476800
CoRoT-8 b,CoRoT-8,0.06339,0.00096,-0.00098,Gaia DR3 4287832775526476800
CoRoT-8 b,CoRoT-8,0.063,0.001,-0.001,Gaia DR3 4287832775526476800
CoRoT-8 b,CoRoT-8,0.0633,0.0021,-0.0021,Gaia DR3 4287832775526476800
CoRoT-9 b,CoRoT-9,0.4027,0.011,-0.011,Gaia DR3 4285571629874670080
CoRoT-9 b,CoRoT-9,0.407,0.005,-0.005,Gaia DR3 4285571629874670080
CoRoT-9 b,CoRoT-9,0.4021,0.0054,-0.0054,Gaia DR3 4285571629874670080
CoRoT-9 b,CoRoT-9,0.4029,0.0054,-0.0056,Gaia DR3 4285571629874670080
CT Cha b,CT Cha,440.0,,,Gaia DR3 5201360671411974912
DP Leo b,DP Leo,8.19,0.39,-0.39,Gaia DR3 3971777500966832384
DP Leo b,DP Leo,8.6,,,Gaia DR3 3971777500966832384
eps Eri b,eps Eri,3.4,,,Gaia DR3 5164707970261890560
eps Eri b,eps Eri,3.39,0.064,-0.066,Gaia DR3 5164707970261890560
eps Eri b,eps Eri,3.5,0.039,-0.039,Gaia DR3 5164707970261890560
eps Eri b,eps Eri,3.39,0.36,-0.36,Gaia DR3 5164707970261890560
eps Eri b,eps Eri,3.53,0.03,-0.04,Gaia DR3 5164707970261890560
eps Tau b,eps Tau,1.93,0.03,-0.03,Gaia DR3 48026706558487040
eps Tau b,eps Tau,1.9,0.07,-0.05,Gaia DR3 48026706558487040
eps Tau b,eps Tau,1.878,0.001,-0.001,Gaia DR3 48026706558487040
gam Cep b,gam Cep,2.044,0.057,-0.057,Gaia DR3 2281778105594488192
gam Cep b,gam Cep,2.05,0.06,-0.06,Gaia DR3 2281778105594488192
gam Cep b,gam Cep,2.13,0.05,-0.05,Gaia DR3 2281778105594488192
GJ 1214 b,GJ 1214,0.01411,0.00032,-0.00032,Gaia DR3 4393265392168829056
GJ 1214 b,GJ 1214,0.01505,0.00011,-0.00011,Gaia DR3 4393265392168829056
GJ 1214 b,GJ 1214,0.0149,0.00026,-0.00026,Gaia DR3 4393265392168829056
GJ 3021 b,GJ 3021,0.49,,,Gaia DR3 4634528720388462592
GJ 317 b,GJ 317,1.18,0.0075,-0.0076,Gaia DR3 5701750715316821248
GJ 317 b,GJ 317,0.95,,,Gaia DR3 5701750715316821248
GJ 317 b,GJ 317,1.151,0.018,-0.018,Gaia DR3 5701750715316821248
GJ 317 b,GJ 317,1.138,0.013,-0.013,Gaia DR3 5701750715316821248
GJ 317 b,GJ 317,1.15,0.05,-0.05,Gaia DR3 5701750715316821248
GJ 3634 b,GJ 3634,0.0287,0.001,-0.0011,Gaia DR3 5452743423618768000
GJ 433 b,GJ 433,0.058,,,Gaia DR3 3478160727866058368
GJ 433 b,GJ 433,0.062,0.002,-0.002,Gaia DR3 3478160727866058368
GJ 433 b,GJ 433,0.06,0.004,-0.008,Gaia DR3 3478160727866058368
GJ 433 b,GJ 433,0.06,0.0,0.0,Gaia DR3 3478160727866058368
GJ 436 b,GJ 436,0.0287,0.0003,-0.0003,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.0308,0.0013,-0.0012,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.0291,0.0015,-0.0015,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.029,,,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.0278,0.0016,-0.0016,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.0278,0.0016,-0.0016,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.028,0.001,-0.001,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.02872,0.00029,-0.00026,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.03109,0.00074,-0.00074,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.02849,0.0002,-0.0002,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.02887,0.00096,-0.00096,Gaia DR3 4017860992519744384
GJ 436 b,GJ 436,0.0285,,,Gaia DR3 4017860992519744384
